# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 5.00000000e+00
# Aref          : 5.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
3.64286         	1.66547685e+00	8.32738424e-01	8.32738424e-01	2.06633937e-04	1.01642402e-04	1.04991534e-04	-1.67456583e-06	7.61835270e-20	1.04863585e-19	2.32379210e-19	2.21053190e-19	1.13260202e-20
3.67857         	1.66523098e+00	8.32615489e-01	8.32615489e-01	2.08872226e-04	1.03058566e-04	1.05813660e-04	-1.37754710e-06	7.57214982e-20	1.04719108e-19	2.31973663e-19	2.20705940e-19	1.12677231e-20
3.71429         	1.66505711e+00	8.32528557e-01	8.32528557e-01	2.09783676e-04	1.03668386e-04	1.06115290e-04	-1.22345221e-06	7.52724754e-20	1.05196809e-19	2.33057603e-19	2.21725611e-19	1.13319921e-20
3.75            	1.66492063e+00	8.32460316e-01	8.32460316e-01	2.13536509e-04	1.05796338e-04	1.07740172e-04	-9.71917000e-07	7.48249963e-20	1.04908946e-19	2.32292197e-19	2.21055044e-19	1.12371525e-20
3.78571         	1.66490676e+00	8.32453380e-01	8.32453380e-01	2.12635681e-04	1.05479302e-04	1.07156379e-04	-8.38538327e-07	7.43608090e-20	1.03936556e-19	2.29918892e-19	2.18896002e-19	1.10228900e-20
3.82143         	1.66445894e+00	8.32229472e-01	8.32229472e-01	2.08185555e-04	1.03411351e-04	1.04774204e-04	-6.81426094e-07	7.38871301e-20	1.03497894e-19	2.28779868e-19	2.17887828e-19	1.08920398e-20
3.85714         	1.66415425e+00	8.32077125e-01	8.32077125e-01	2.18887576e-04	1.08780301e-04	1.10107275e-04	-6.63487150e-07	7.34002368e-20	1.03293704e-19	2.28240201e-19	2.17413805e-19	1.08263959e-20
3.89286         	1.66428303e+00	8.32141513e-01	8.32141513e-01	2.23107334e-04	1.10942046e-04	1.12165288e-04	-6.11620715e-07	7.29373769e-20	1.03036529e-19	2.27656607e-19	2.16864833e-19	1.07917746e-20
3.92857         	1.66443270e+00	8.32216352e-01	8.32216352e-01	2.24794791e-04	1.11999640e-04	1.12795151e-04	-3.97755327e-07	7.25209100e-20	1.02779277e-19	2.27081360e-19	2.16319957e-19	1.07614036e-20
3.96429         	1.66445458e+00	8.32227292e-01	8.32227292e-01	2.21064289e-04	1.10542004e-04	1.10522285e-04	9.85967569e-09	7.21859928e-20	1.01935568e-19	2.25027943e-19	2.14449540e-19	1.05784036e-20
4               	1.66457060e+00	8.32285298e-01	8.32285298e-01	2.29046904e-04	1.14639424e-04	1.14407480e-04	1.15971763e-07	7.18548675e-20	1.00234739e-19	2.20861382e-19	2.10665430e-19	1.01959520e-20
4.03571         	1.66444898e+00	8.32224490e-01	8.32224490e-01	2.22134816e-04	1.11221820e-04	1.10912996e-04	1.54411725e-07	7.15921908e-20	9.83831641e-20	2.16318247e-19	2.06542288e-19	9.77595955e-21
4.07143         	1.66455564e+00	8.32277819e-01	8.32277819e-01	2.32882936e-04	1.16731571e-04	1.16151364e-04	2.90103541e-07	7.13438350e-20	9.77371631e-20	2.14756130e-19	2.05115228e-19	9.64090213e-21
4.10714         	1.66465360e+00	8.32326801e-01	8.32326801e-01	2.29014405e-04	1.14822270e-04	1.14192135e-04	3.15067307e-07	7.10700372e-20	9.71045332e-20	2.13225150e-19	2.03717108e-19	9.50804178e-21
4.14286         	1.66481993e+00	8.32409963e-01	8.32409963e-01	2.31801307e-04	1.16372809e-04	1.15428498e-04	4.72155109e-07	7.08220179e-20	9.65912526e-20	2.11983998e-19	2.02583252e-19	9.40074663e-21
4.17857         	1.66501289e+00	8.32506445e-01	8.32506445e-01	2.31904353e-04	1.16625463e-04	1.15278889e-04	6.73286975e-07	7.05142659e-20	9.81686821e-20	2.15924407e-19	2.06130886e-19	9.79352151e-21
4.21429         	1.66511768e+00	8.32558839e-01	8.32558839e-01	2.34291883e-04	1.17968200e-04	1.16323684e-04	8.22258072e-07	7.02241636e-20	9.87264724e-20	2.17364846e-19	2.07408896e-19	9.95595081e-21
4.25            	1.66525407e+00	8.32627033e-01	8.32627033e-01	2.35311644e-04	1.18717670e-04	1.16593974e-04	1.06184774e-06	6.99558568e-20	9.93991549e-20	2.19115154e-19	2.08956732e-19	1.01584221e-20
4.28571         	1.66538459e+00	8.32692295e-01	8.32692295e-01	2.37653836e-04	1.20005547e-04	1.17648289e-04	1.17862867e-06	6.96258125e-20	1.00051527e-19	2.20820209e-19	2.10461632e-19	1.03585772e-20
4.32143         	1.66546213e+00	8.32731064e-01	8.32731064e-01	2.37127702e-04	1.19881657e-04	1.17246045e-04	1.31780585e-06	6.92910099e-20	1.00672002e-19	2.22448684e-19	2.11896344e-19	1.05523397e-20
4.35714         	1.66572435e+00	8.32862176e-01	8.32862176e-01	2.40096004e-04	1.21320379e-04	1.18775624e-04	1.27237751e-06	6.89617494e-20	1.01391146e-19	2.24316805e-19	2.13549548e-19	1.07672569e-20
4.39286         	1.66605687e+00	8.33028437e-01	8.33028437e-01	2.39122522e-04	1.20913988e-04	1.18208535e-04	1.35272660e-06	6.85648124e-20	1.02392454e-19	2.26914821e-19	2.15849864e-19	1.10649571e-20
4.42857         	1.66619052e+00	8.33095258e-01	8.33095258e-01	2.41096890e-04	1.21736903e-04	1.19359987e-04	1.18845828e-06	6.81424460e-20	1.02692155e-19	2.27758828e-19	2.16571569e-19	1.11872587e-20
4.46429         	1.66662267e+00	8.33311336e-01	8.33311336e-01	2.41830889e-04	1.22245086e-04	1.19585803e-04	1.32964168e-06	6.77355449e-20	1.02500636e-19	2.27369903e-19	2.16185588e-19	1.11843158e-20
4.5             	1.66693286e+00	8.33466431e-01	8.33466431e-01	2.43984439e-04	1.23399346e-04	1.20585093e-04	1.40712626e-06	6.73182723e-20	1.02283267e-19	2.26926666e-19	2.15746600e-19	1.11800660e-20
4.53571         	1.66721680e+00	8.33608398e-01	8.33608398e-01	2.43260369e-04	1.23216676e-04	1.20043693e-04	1.58649147e-06	6.69050132e-20	1.01647147e-19	2.25430833e-19	2.14362564e-19	1.10682690e-20
4.57143         	1.66763228e+00	8.33816140e-01	8.33816140e-01	2.44800686e-04	1.24048044e-04	1.20752642e-04	1.64770078e-06	6.64951354e-20	1.00915220e-19	2.23695067e-19	2.12762753e-19	1.09323139e-20
4.60714         	1.66797161e+00	8.33985805e-01	8.33985805e-01	2.47191214e-04	1.25311387e-04	1.21879827e-04	1.71578036e-06	6.60920349e-20	1.00234102e-19	2.22093665e-19	2.11280935e-19	1.08127302e-20
4.64286         	1.66821357e+00	8.34106787e-01	8.34106787e-01	2.47066234e-04	1.25254685e-04	1.21811548e-04	1.72156846e-06	6.56711548e-20	9.79430611e-20	2.16478354e-19	2.06182238e-19	1.02961162e-20
4.67857         	1.66862053e+00	8.34310265e-01	8.34310265e-01	2.49808478e-04	1.26770901e-04	1.23037578e-04	1.86666151e-06	6.53262659e-20	9.62133009e-20	2.12266262e-19	2.02346432e-19	9.91982999e-21
4.71429         	1.66890845e+00	8.34454225e-01	8.34454225e-01	2.46798931e-04	1.25362219e-04	1.21436712e-04	1.96275321e-06	6.50006466e-20	9.48376100e-20	2.08979978e-19	1.99327599e-19	9.65237921e-21
4.75            	1.66918656e+00	8.34593282e-01	8.34593282e-01	2.51466880e-04	1.27794026e-04	1.23672854e-04	2.06058640e-06	6.46769574e-20	9.36214172e-20	2.06096330e-19	1.96669582e-19	9.42674793e-21
4.78571         	1.66958686e+00	8.34793429e-01	8.34793429e-01	2.52922886e-04	1.28591516e-04	1.24331371e-04	2.13007249e-06	6.43479626e-20	9.25925861e-20	2.03646404e-19	1.94415788e-19	9.23061576e-21
4.82143         	1.66992678e+00	8.34963390e-01	8.34963390e-01	2.51482201e-04	1.27990599e-04	1.23491602e-04	2.24949835e-06	6.40259161e-20	9.15504805e-20	2.01162601e-19	1.92131781e-19	9.03081991e-21
4.85714         	1.67026801e+00	8.35134007e-01	8.35134007e-01	2.52160164e-04	1.28548253e-04	1.23611911e-04	2.46817084e-06	6.37085399e-20	9.05892961e-20	1.98902152e-19	1.90040372e-19	8.86177971e-21
4.89286         	1.67056779e+00	8.35283893e-01	8.35283893e-01	2.54002550e-04	1.29402329e-04	1.24600222e-04	2.40105355e-06	6.34020409e-20	8.98768061e-20	1.97288186e-19	1.88520899e-19	8.76728686e-21
4.92857         	1.67106744e+00	8.35533722e-01	8.35533722e-01	2.54424650e-04	1.29757159e-04	1.24667491e-04	2.54483413e-06	6.30889335e-20	8.99456300e-20	1.97661106e-19	1.88776183e-19	8.88492297e-21
4.96429         	1.67139389e+00	8.35696943e-01	8.35696943e-01	2.55188768e-04	1.30192300e-04	1.24996468e-04	2.59791604e-06	6.28287552e-20	8.99248481e-20	1.97788779e-19	1.88819237e-19	8.96954124e-21
5               	1.67172463e+00	8.35862315e-01	8.35862315e-01	2.55750547e-04	1.30563297e-04	1.25187250e-04	2.68802366e-06	6.25799244e-20	8.98987074e-20	1.97899649e-19	1.88848532e-19	9.05111703e-21
5.03571         	1.67208680e+00	8.36043401e-01	8.36043401e-01	2.56094839e-04	1.30625052e-04	1.25469786e-04	2.57763301e-06	6.23148266e-20	8.98728371e-20	1.98017534e-19	1.88881604e-19	9.13592980e-21
5.07143         	1.67244748e+00	8.36223742e-01	8.36223742e-01	2.57499487e-04	1.31361935e-04	1.26137552e-04	2.61219128e-06	6.20373652e-20	8.98481791e-20	1.98135990e-19	1.88916174e-19	9.21981604e-21
5.10714         	1.67275392e+00	8.36376961e-01	8.36376961e-01	2.58012718e-04	1.31660183e-04	1.26352535e-04	2.65382406e-06	6.17685389e-20	8.98261268e-20	1.98259365e-19	1.88955809e-19	9.30355579e-21
5.14286         	1.67323721e+00	8.36618605e-01	8.36618605e-01	2.59001162e-04	1.32177173e-04	1.26823989e-04	2.67659203e-06	6.15072900e-20	8.98021604e-20	1.98381066e-19	1.88992693e-19	9.38837244e-21
5.17857         	1.67357864e+00	8.36789320e-01	8.36789320e-01	2.59100903e-04	1.32259703e-04	1.26841200e-04	2.70925175e-06	6.12570551e-20	8.96312997e-20	1.98158681e-19	1.88710640e-19	9.44804080e-21
5.21429         	1.67393244e+00	8.36966221e-01	8.36966221e-01	2.59606608e-04	1.32542483e-04	1.27064126e-04	2.73917841e-06	6.10189997e-20	8.94736663e-20	1.97975376e-19	1.88461354e-19	9.51402155e-21
5.25            	1.67426744e+00	8.37133718e-01	8.37133718e-01	2.61259995e-04	1.33413995e-04	1.27846000e-04	2.78399752e-06	6.08113011e-20	9.06918519e-20	2.01285184e-19	1.91334444e-19	9.95074018e-21
5.28571         	1.67456674e+00	8.37283369e-01	8.37283369e-01	2.59597678e-04	1.32762462e-04	1.26835216e-04	2.96362313e-06	6.05727710e-20	9.15635610e-20	2.03709456e-19	1.93418289e-19	1.02911667e-20
5.32143         	1.67490358e+00	8.37451791e-01	8.37451791e-01	2.63750856e-04	1.34881884e-04	1.28868972e-04	3.00645611e-06	6.02525466e-20	9.21783588e-20	2.05488355e-19	1.94922536e-19	1.05658184e-20
5.35714         	1.67522290e+00	8.37611452e-01	8.37611452e-01	2.64015545e-04	1.35051346e-04	1.28964200e-04	3.04357301e-06	5.99348474e-20	9.26627860e-20	2.06928186e-19	1.96126879e-19	1.08013069e-20
5.39286         	1.67554884e+00	8.37774422e-01	8.37774422e-01	2.64056137e-04	1.35080287e-04	1.28975849e-04	3.05221898e-06	5.96147749e-20	9.30765454e-20	2.08190751e-19	1.97171921e-19	1.10188300e-20
5.42857         	1.67584733e+00	8.37923664e-01	8.37923664e-01	2.62467803e-04	1.34336198e-04	1.28131606e-04	3.10229613e-06	5.92622515e-20	9.34684671e-20	2.09396113e-19	1.98166524e-19	1.12295894e-20
5.46429         	1.67616482e+00	8.38082408e-01	8.38082408e-01	2.63295083e-04	1.34777820e-04	1.28517262e-04	3.13027906e-06	5.89160481e-20	9.38589531e-20	2.10614732e-19	1.99166319e-19	1.14484129e-20
5.5             	1.67645293e+00	8.38226464e-01	8.38226464e-01	2.62686889e-04	1.34506476e-04	1.28180413e-04	3.16303169e-06	5.85680899e-20	9.43000274e-20	2.11952334e-19	2.00276194e-19	1.16761395e-20
5.53571         	1.67676039e+00	8.38380193e-01	8.38380193e-01	2.64032761e-04	1.34956246e-04	1.29076515e-04	2.93986528e-06	5.82025640e-20	9.46003680e-20	2.12932350e-19	2.01066543e-19	1.18658071e-20
5.57143         	1.67706731e+00	8.38533657e-01	8.38533657e-01	2.63888495e-04	1.34893903e-04	1.28994592e-04	2.94965570e-06	5.78468298e-20	9.44504803e-20	2.12742877e-19	2.00821919e-19	1.19209584e-20
5.60714         	1.67735711e+00	8.38678557e-01	8.38678557e-01	2.63328707e-04	1.34735192e-04	1.28593515e-04	3.07083816e-06	5.75171150e-20	9.42884824e-20	2.12519546e-19	2.00548255e-19	1.19712906e-20
5.64286         	1.67766188e+00	8.38830940e-01	8.38830940e-01	2.63137637e-04	1.34658126e-04	1.28479511e-04	3.08930752e-06	5.72005283e-20	9.41196259e-20	2.12282991e-19	2.00261121e-19	1.20218695e-20
5.67857         	1.67794491e+00	8.38972454e-01	8.38972454e-01	2.65011260e-04	1.35629181e-04	1.29382080e-04	3.12355031e-06	5.68822204e-20	9.39449994e-20	2.12022474e-19	1.99956236e-19	1.20662375e-20
5.71429         	1.67820035e+00	8.39100177e-01	8.39100177e-01	2.65140893e-04	1.35704854e-04	1.29436039e-04	3.13440752e-06	5.65658806e-20	9.37631850e-20	2.11740878e-19	1.99633624e-19	1.21072539e-20
5.75            	1.67841561e+00	8.39207805e-01	8.39207805e-01	2.66860002e-04	1.36683847e-04	1.30176155e-04	3.25384601e-06	5.62525964e-20	9.35726275e-20	2.11437552e-19	1.99291404e-19	1.21461487e-20
5.78571         	1.67862327e+00	8.39311635e-01	8.39311635e-01	2.67420747e-04	1.36955369e-04	1.30465378e-04	3.24499555e-06	5.59363760e-20	9.33717529e-20	2.11101291e-19	1.98922399e-19	1.21788928e-20
5.82143         	1.67898734e+00	8.39493672e-01	8.39493672e-01	2.65683084e-04	1.36088568e-04	1.29594516e-04	3.24702629e-06	5.56234817e-20	9.31603400e-20	2.10743241e-19	1.98531960e-19	1.22112803e-20
5.85714         	1.67919871e+00	8.39599355e-01	8.39599355e-01	2.67541597e-04	1.37021203e-04	1.30520394e-04	3.25040405e-06	5.53094485e-20	9.29425872e-20	2.10367872e-19	1.98126523e-19	1.22413489e-20
5.89286         	1.67939323e+00	8.39696613e-01	8.39696613e-01	2.66280094e-04	1.36312766e-04	1.29967328e-04	3.17271913e-06	5.50037574e-20	9.27269255e-20	2.09993957e-19	1.97723904e-19	1.22700530e-20
5.92857         	1.67960437e+00	8.39802185e-01	8.39802185e-01	2.65531610e-04	1.36092708e-04	1.29438903e-04	3.32690257e-06	5.47264831e-20	9.25147228e-20	2.09630290e-19	1.97329868e-19	1.23004221e-20
5.96429         	1.67981198e+00	8.39905991e-01	8.39905991e-01	2.67858296e-04	1.37238358e-04	1.30619937e-04	3.30921045e-06	5.44582140e-20	9.23106217e-20	2.09279950e-19	1.96950597e-19	1.23293536e-20
6               	1.68004736e+00	8.40023678e-01	8.40023678e-01	2.66755292e-04	1.36692701e-04	1.30062591e-04	3.31505513e-06	5.41879475e-20	9.21015014e-20	2.08916031e-19	1.96559517e-19	1.23565140e-20
6.03571         	1.68025815e+00	8.40129077e-01	8.40129077e-01	2.66785557e-04	1.36707282e-04	1.30078275e-04	3.31450326e-06	5.39158488e-20	9.18885834e-20	2.08540819e-19	1.96158993e-19	1.23818263e-20
6.07143         	1.68043270e+00	8.40216348e-01	8.40216348e-01	2.66654207e-04	1.36564091e-04	1.30090116e-04	3.23698783e-06	5.36292921e-20	9.10139325e-20	2.06439184e-19	1.94233524e-19	1.22056594e-20
6.10714         	1.68060322e+00	8.40301612e-01	8.40301612e-01	2.68052717e-04	1.37293781e-04	1.30758935e-04	3.26742305e-06	5.30850815e-20	9.02352803e-20	2.03986513e-19	1.92228537e-19	1.17579761e-20
6.14286         	1.68080216e+00	8.40401078e-01	8.40401078e-01	2.65833502e-04	1.36186048e-04	1.29647454e-04	3.26929710e-06	5.18566942e-20	8.96393800e-20	2.00530914e-19	1.89904837e-19	1.06260772e-20
6.17857         	1.68096182e+00	8.40480912e-01	8.40480912e-01	2.65144576e-04	1.35851508e-04	1.29293068e-04	3.27921980e-06	5.06431501e-20	8.91073681e-20	1.97255472e-19	1.87735104e-19	9.52036792e-21
6.21429         	1.68111753e+00	8.40558766e-01	8.40558766e-01	2.67109536e-04	1.36839680e-04	1.30269855e-04	3.28491261e-06	4.94420890e-20	8.86485754e-20	1.94179806e-19	1.85738478e-19	8.44132760e-21
6.25            	1.68125594e+00	8.40627970e-01	8.40627970e-01	2.66163493e-04	1.36371969e-04	1.29791523e-04	3.29022285e-06	4.82500548e-20	8.82591944e-20	1.91289249e-19	1.83903819e-19	7.38542994e-21
6.28571         	1.68139502e+00	8.40697510e-01	8.40697510e-01	2.66910168e-04	1.36640629e-04	1.30269539e-04	3.18554516e-06	4.70665554e-20	8.79087174e-20	1.88511602e-19	1.82164519e-19	6.34708370e-21
6.32143         	1.68149459e+00	8.40747296e-01	8.40747296e-01	2.65962418e-04	1.36255697e-04	1.29706721e-04	3.27448800e-06	4.58936338e-20	8.75845903e-20	1.85826022e-19	1.80497602e-19	5.32842094e-21
6.35714         	1.68163231e+00	8.40816155e-01	8.40816155e-01	2.67019038e-04	1.36794993e-04	1.30224045e-04	3.28547394e-06	4.47380524e-20	8.72872020e-20	1.83216581e-19	1.78895492e-19	4.32108839e-21
6.39286         	1.68175183e+00	8.40875913e-01	8.40875913e-01	2.65239454e-04	1.35917439e-04	1.29322015e-04	3.29771203e-06	4.35912701e-20	8.70120582e-20	1.80677475e-19	1.77350796e-19	3.32667957e-21
6.42857         	1.68185287e+00	8.40926434e-01	8.40926434e-01	2.63773658e-04	1.35196839e-04	1.28576819e-04	3.31000979e-06	4.24544720e-20	8.67555684e-20	1.78202974e-19	1.75857055e-19	2.34591843e-21
6.46429         	1.68193202e+00	8.40966010e-01	8.40966010e-01	2.65980920e-04	1.36224344e-04	1.29756576e-04	3.23388403e-06	4.13273821e-20	8.65211889e-20	1.75793244e-19	1.74417811e-19	1.37543290e-21
6.5             	1.68198765e+00	8.40993827e-01	8.40993827e-01	2.64306218e-04	1.35449550e-04	1.28856668e-04	3.29644128e-06	4.02300047e-20	8.62644874e-20	1.73336983e-19	1.72932979e-19	4.04004251e-22
6.53571         	1.68207426e+00	8.41037128e-01	8.41037128e-01	2.63411549e-04	1.35017806e-04	1.28393743e-04	3.31203105e-06	3.91640858e-20	8.59601728e-20	1.70778293e-19	1.71349319e-19	-5.71026103e-22
6.57143         	1.68211713e+00	8.41058563e-01	8.41058563e-01	2.64552134e-04	1.35578656e-04	1.28973478e-04	3.30258869e-06	3.80996955e-20	8.56733377e-20	1.68274646e-19	1.69810661e-19	-1.53601483e-21
6.60714         	1.68215612e+00	8.41078061e-01	8.41078061e-01	2.63774959e-04	1.35184557e-04	1.28590402e-04	3.29707776e-06	3.70417782e-20	8.54000363e-20	1.65820704e-19	1.68310389e-19	-2.48968406e-21
6.64286         	1.68218197e+00	8.41090986e-01	8.41090986e-01	2.62751430e-04	1.34660582e-04	1.28090849e-04	3.28486662e-06	3.59820044e-20	8.51383690e-20	1.63411604e-19	1.66844171e-19	-3.43256686e-21
6.67857         	1.68220016e+00	8.41100081e-01	8.41100081e-01	2.62765184e-04	1.34655934e-04	1.28109250e-04	3.27334174e-06	3.49326494e-20	8.48862094e-20	1.61045860e-19	1.65409139e-19	-4.36327932e-21
6.71429         	1.68222087e+00	8.41110436e-01	8.41110436e-01	2.61216128e-04	1.33836593e-04	1.27379535e-04	3.22852874e-06	3.39034847e-20	8.46444189e-20	1.58735290e-19	1.64012064e-19	-5.27677380e-21
6.75            	1.68219377e+00	8.41096884e-01	8.41096884e-01	2.62529112e-04	1.34484159e-04	1.28044953e-04	3.21960333e-06	3.28886426e-20	8.44166287e-20	1.56492150e-19	1.62662704e-19	-6.17055393e-21
6.78571         	1.68218422e+00	8.41092109e-01	8.41092109e-01	2.60821093e-04	1.33604343e-04	1.27216750e-04	3.19379638e-06	3.18900493e-20	8.42017529e-20	1.54310300e-19	1.61356903e-19	-7.04660273e-21
6.82143         	1.68221938e+00	8.41109692e-01	8.41109692e-01	2.60399566e-04	1.33395136e-04	1.27004430e-04	3.19535322e-06	3.09082371e-20	8.40466907e-20	1.52309755e-19	1.60201568e-19	-7.89181322e-21
6.85714         	1.68215645e+00	8.41078225e-01	8.41078225e-01	2.58972806e-04	1.32739856e-04	1.26232950e-04	3.25345300e-06	2.99282006e-20	8.38976891e-20	1.50330089e-19	1.59062733e-19	-8.73264471e-21
6.89286         	1.68211753e+00	8.41058763e-01	8.41058763e-01	2.60570022e-04	1.33532556e-04	1.27037466e-04	3.24754498e-06	2.89577987e-20	8.37507269e-20	1.48377149e-19	1.57939301e-19	-9.56215250e-21
6.92857         	1.68204719e+00	8.41023597e-01	8.41023597e-01	2.59713802e-04	1.33094230e-04	1.26619572e-04	3.23732935e-06	2.79962497e-20	8.35774684e-20	1.46381225e-19	1.56768081e-19	-1.03868556e-20
6.96429         	1.68196522e+00	8.40982609e-01	8.40982609e-01	2.61369658e-04	1.33910456e-04	1.27459202e-04	3.22562723e-06	2.70446304e-20	8.34006738e-20	1.44396585e-19	1.55598967e-19	-1.12023811e-20
7               	1.68190416e+00	8.40952078e-01	8.40952078e-01	2.56464698e-04	1.31453422e-04	1.25011276e-04	3.22107260e-06	2.61021225e-20	8.32277751e-20	1.42437587e-19	1.54446569e-19	-1.20089816e-20
7.03846         	1.68181513e+00	8.40907566e-01	8.40907566e-01	2.56547863e-04	1.31487995e-04	1.25059868e-04	3.21406363e-06	2.52188131e-20	8.33500828e-20	1.40509159e-19	1.53604663e-19	-1.30955031e-20
7.07692         	1.68170521e+00	8.40852607e-01	8.40852607e-01	2.55594051e-04	1.31004007e-04	1.24590044e-04	3.20698129e-06	2.42493528e-20	8.32273641e-20	1.38465323e-19	1.52460026e-19	-1.39947027e-20
7.11538         	1.68158327e+00	8.40791636e-01	8.40791636e-01	2.54991502e-04	1.30695129e-04	1.24296373e-04	3.19937797e-06	2.32633247e-20	8.30395069e-20	1.36368473e-19	1.51223743e-19	-1.48552703e-20
7.15385         	1.68144752e+00	8.40723761e-01	8.40723761e-01	2.53473654e-04	1.29951416e-04	1.23522238e-04	3.21458876e-06	2.22784660e-20	8.28479203e-20	1.34263932e-19	1.49979886e-19	-1.57159545e-20
7.19231         	1.68131280e+00	8.40656400e-01	8.40656400e-01	2.54784924e-04	1.30596182e-04	1.24188742e-04	3.20372008e-06	2.12993057e-20	8.26573690e-20	1.32172215e-19	1.48743477e-19	-1.65712614e-20
7.23077         	1.68114134e+00	8.40570671e-01	8.40570671e-01	2.53178814e-04	1.29781365e-04	1.23397449e-04	3.19195826e-06	2.03279935e-20	8.24725178e-20	1.30106523e-19	1.47525779e-19	-1.74192561e-20
7.26923         	1.68097016e+00	8.40485079e-01	8.40485079e-01	2.52866363e-04	1.29612431e-04	1.23253932e-04	3.17924928e-06	1.93689033e-20	8.22911092e-20	1.28069756e-19	1.46325987e-19	-1.82562310e-20
7.30769         	1.68075863e+00	8.40379315e-01	8.40379315e-01	2.52120293e-04	1.29226814e-04	1.22893479e-04	3.16666746e-06	1.84203714e-20	8.21136783e-20	1.26060597e-19	1.45143977e-19	-1.90833796e-20
7.34615         	1.68056980e+00	8.40284902e-01	8.40284902e-01	2.51817435e-04	1.29018505e-04	1.22798930e-04	3.10978709e-06	1.74814279e-20	8.19400333e-20	1.24075677e-19	1.43977872e-19	-1.99021949e-20
7.38462         	1.68035260e+00	8.40176300e-01	8.40176300e-01	2.49870963e-04	1.28040763e-04	1.21830199e-04	3.10528216e-06	1.65530825e-20	8.17673810e-20	1.22112663e-19	1.42823713e-19	-2.07110494e-20
7.42308         	1.68013181e+00	8.40065907e-01	8.40065907e-01	2.49391901e-04	1.27793754e-04	1.21598147e-04	3.09780365e-06	1.56358712e-20	8.15951424e-20	1.20170094e-19	1.41680189e-19	-2.15100956e-20
7.46154         	1.67988217e+00	8.39941086e-01	8.39941086e-01	2.48922775e-04	1.27551935e-04	1.21370840e-04	3.09054774e-06	1.47300025e-20	8.14257053e-20	1.18253492e-19	1.40552451e-19	-2.22989594e-20
7.5             	1.67963880e+00	8.39819398e-01	8.39819398e-01	2.48653253e-04	1.27408789e-04	1.21244463e-04	3.08216300e-06	1.38362912e-20	8.12591050e-20	1.16377472e-19	1.39447841e-19	-2.30703692e-20
7.53846         	1.67941650e+00	8.39708251e-01	8.39708251e-01	2.47535267e-04	1.26835660e-04	1.20699606e-04	3.06802690e-06	1.29635085e-20	8.10964113e-20	1.14521781e-19	1.38357302e-19	-2.38355206e-20
7.57692         	1.67915411e+00	8.39577057e-01	8.39577057e-01	2.45466028e-04	1.25792161e-04	1.19673868e-04	3.05914647e-06	1.21008979e-20	8.09335660e-20	1.12688073e-19	1.37277603e-19	-2.45895293e-20
7.61538         	1.67887125e+00	8.39435623e-01	8.39435623e-01	2.45117778e-04	1.25643636e-04	1.19474143e-04	3.08474644e-06	1.12175198e-20	8.07739444e-20	1.10875868e-19	1.36211878e-19	-2.53360104e-20
7.65385         	1.67859766e+00	8.39298829e-01	8.39298829e-01	2.42731136e-04	1.24443623e-04	1.18287513e-04	3.07805524e-06	1.03397559e-20	8.06480577e-20	1.09158161e-19	1.35227138e-19	-2.60689773e-20
7.69231         	1.67831119e+00	8.39155595e-01	8.39155595e-01	2.43331818e-04	1.24671430e-04	1.18660388e-04	3.00552096e-06	9.47678773e-21	8.05048693e-20	1.07426864e-19	1.34218301e-19	-2.67914371e-20
7.73077         	1.67801396e+00	8.39006980e-01	8.39006980e-01	2.40673841e-04	1.23329446e-04	1.17344395e-04	2.99252523e-06	8.62698037e-21	8.03326816e-20	1.05636170e-19	1.33150767e-19	-2.75145966e-20
7.76923         	1.67772951e+00	8.38864757e-01	8.38864757e-01	2.42028622e-04	1.24019185e-04	1.18009437e-04	3.00487437e-06	7.79007073e-21	8.01634112e-20	1.03872111e-19	1.32099467e-19	-2.82273559e-20
7.80769         	1.67739600e+00	8.38698002e-01	8.38698002e-01	2.40883143e-04	1.23429377e-04	1.17453766e-04	2.98780550e-06	6.96674811e-21	7.99968827e-20	1.02131299e-19	1.31062532e-19	-2.89312330e-20
7.84615         	1.67710892e+00	8.38554462e-01	8.38554462e-01	2.39616152e-04	1.22778638e-04	1.16837513e-04	2.97056248e-06	6.15538546e-21	7.98319742e-20	1.00412600e-19	1.30038274e-19	-2.96256743e-20
7.88462         	1.67675903e+00	8.38379515e-01	8.38379515e-01	2.38674477e-04	1.22290282e-04	1.16384195e-04	2.95304365e-06	5.35406253e-21	7.96701106e-20	9.87152532e-20	1.29027737e-19	-3.03124840e-20
7.92308         	1.67644979e+00	8.38224893e-01	8.38224893e-01	2.37351135e-04	1.21592048e-04	1.15759087e-04	2.91648021e-06	4.56413402e-21	7.95104531e-20	9.70405223e-20	1.28030714e-19	-3.09901920e-20
